id	source_chrom	source_start	source_end	label	mapped_chrom	mapped_start	mapped_end	status
BL001260	chr16	36764900	36770500	Low Mappability	chr16	36585262	36590862	mapped
BL001261	chr16	38714200	38721600	Low Mappability	chr16	38534562	38541962	mapped
BL001262	chr16	39563700	39568200	High Signal Region	chr16	39384062	39388562	mapped
BL001263	chr16	41270700	41273100	High Signal Region	chr16	41091062	41093462	mapped
BL001264	chr16	42657300	42661200	High Signal Region	chr16	42477663	42481563	mapped
BL001265	chr16	42773100	42779900	High Signal Region	chr16	42593463	42600263	mapped
BL001266	chr16	42931600	42950000	High Signal Region	chr16	42751963	42770363	mapped
BL001267	chr16	43764000	43771600	Low Mappability	chr16	43584363	43591963	mapped
BL001268	chr16	44040400	44063900	Low Mappability	chr16	43860763	43884263	mapped
BL001269	chr16	44709800	44726400	Low Mappability	chr16	44530163	44546763	mapped
BL001270	chr16	44920200	44950700	Low Mappability	chr16	44740563	44771063	mapped
BL001271	chr16	45292600	45293900	High Signal Region	chr16	45112963	45114263	mapped
BL001272	chr16	45352100	45354000	High Signal Region	chr16	45172463	45174363	mapped
BL001273	chr16	46364600	46369100	High Signal Region	chr16	46184963	46189463	mapped
BL001274	chr16	47099100	47147300	High Signal Region	chr16	46919463	46967663	mapped
BL001275	chr16	47552300	47564100	Low Mappability	chr16	47372663	47384463	mapped
BL001276	chr16	48579900	48581300	Low Mappability	chr16	48400263	48401663	mapped
BL001277	chr16	49024900	49031400	Low Mappability	chr16	48845263	48851763	mapped
BL001278	chr16	49148400	49150300	Low Mappability	chr16	48968763	48970663	mapped
BL001279	chr16	49447700	49489300	High Signal Region	chr16	49268063	49309663	mapped
BL001280	chr16	50084900	50101400	Low Mappability	chr16	49905263	49921763	mapped
BL001281	chr16	50909100	50926800	Low Mappability	chr16	50729463	50747163	mapped
BL001282	chr16	51087100	51094300	Low Mappability	chr16	50907463	50914663	mapped
BL001283	chr16	51945800	51980200	High Signal Region	chr16	51766163	51800563	mapped
BL001284	chr16	53412000	53428900	High Signal Region	chr16	53232363	53249263	mapped
BL001285	chr16	53571500	53595400	Low Mappability	chr16	53391863	53415763	mapped
BL001286	chr16	54298300	54307600	Low Mappability	chr16	54118663	54127963	mapped
BL001287	chr16	54861600	54869000	High Signal Region	chr16	54681963	54689363	mapped
BL001288	chr16	54959000	54965200	High Signal Region	chr16	54779363	54785563	mapped
BL001289	chr16	55647800	55681600	Low Mappability	chr16	55468163	55501963	mapped
BL001290	chr16	56038100	56065100	Low Mappability	chr16	55858463	55885463	mapped
BL001291	chr16	56988400	57008400	High Signal Region	chr16	56808763	56828763	mapped
BL001292	chr16	57085500	57095800	High Signal Region	chr16	56905863	56916163	mapped
BL001293	chr16	57390200	57392600	High Signal Region	chr16	57210563	57212963	mapped
BL001294	chr16	57792800	57811700	Low Mappability	chr16	57613163	57632063	mapped
BL001295	chr16	58310800	58343000	High Signal Region	chr16	58131163	58163363	mapped
BL001296	chr16	58632300	58670400	Low Mappability	chr16	58452663	58490763	mapped
BL001297	chr16	59121800	59129100	Low Mappability	chr16	58942163	58949463	mapped
BL001298	chr16	59310100	59378100	High Signal Region	chr16	59130463	59198463	mapped
BL001299	chr16	60921200	60970900	High Signal Region	chr16	60741563	60791263	mapped
BL001300	chr16	61312500	61325200	Low Mappability	chr16	61132863	61145563	mapped
BL001301	chr16	62564300	62599200	High Signal Region	chr16	62384663	62419563	mapped
BL001302	chr16	62875900	62880400	Low Mappability	chr16	62696263	62700763	mapped
BL001303	chr16	63114300	63151200	High Signal Region	chr16	62934663	62971563	mapped
BL001304	chr16	63301300	63313600	High Signal Region	chr16	63121663	63133963	mapped
BL001305	chr16	64384600	64425600	High Signal Region	chr16	64204963	64245963	mapped
BL001306	chr16	65176900	65181400	Low Mappability	chr16	64997263	65001763	mapped
BL001307	chr16	66229300	66247600	Low Mappability	chr16	66026186	66044486	mapped
BL001308	chr16	67328200	67334700	High Signal Region	chr16	67125088	67131588	mapped
BL001309	chr16	68272300	68274300	High Signal Region	chr16	68069188	68071188	mapped
BL001310	chr16	70542300	70558300	Low Mappability	chr16	70339188	70355188	mapped
BL001311	chr16	70633900	70639700	Low Mappability	chr16	70430788	70436588	mapped
BL001312	chr16	70892400	70898400	High Signal Region	chr16	70689288	70695288	mapped
BL001313	chr16	70976900	70982900	High Signal Region	chr16	70773788	70779788	mapped
BL001314	chr16	71687000	71691500	Low Mappability	chr16	71483888	71488388	mapped
BL001315	chr16	72019300	72023900	Low Mappability	chr16	71816188	71820788	mapped
BL001316	chr16	72056200	72062100	High Signal Region	chr16	71853088	71858988	mapped
BL001317	chr16	72724800	72730900	Low Mappability	chr16	72521688	72527788	mapped
BL001318	chr16	73656700	73688600	High Signal Region	chr16	73453588	73485488	mapped
BL001319	chr16	74771800	74781500	Low Mappability	chr16	74568688	74578388	mapped
BL001320	chr16	76057000	76065000	Low Mappability	chr16	75853888	75861888	mapped
BL001321	chr16	76487100	76519600	High Signal Region	chr16	76283988	76316488	mapped
BL001322	chr16	76988700	76991600	High Signal Region	chr16	76785588	76788488	mapped
BL001323	chr16	77116900	77121900	Low Mappability	chr16	76913788	76918788	mapped
BL001324	chr16	78977100	79013600	High Signal Region	chr16	78773988	78810488	mapped
BL001325	chr16	79368600	79376000	Low Mappability	chr16	79165488	79172888	mapped
BL001326	chr16	79782000	79786700	High Signal Region	chr16	79578888	79583588	mapped
BL001327	chr16	79943000	79948600	Low Mappability	chr16	79739888	79745488	mapped
BL001328	chr16	80269400	80309700	Low Mappability	chr16	80066288	80106588	mapped
BL001329	chr16	81071700	81079200	Low Mappability	chr16	80868588	80876088	mapped
BL001330	chr16	81779900	81782000	High Signal Region	chr16	81576788	81578888	mapped
BL001331	chr16	81859300	81865600	High Signal Region	chr16	81656188	81662488	mapped
BL001332	chr16	82079700	82099600	High Signal Region	chr16	81876588	81896488	mapped
BL001333	chr16	82237800	82243200	Low Mappability	chr16	82034688	82040088	mapped
BL001334	chr16	82828200	82845600	High Signal Region	chr16	82625088	82642488	mapped
BL001335	chr16	83077300	83081800	High Signal Region	chr16	82874188	82878688	mapped
BL001336	chr16	83360600	83368000	Low Mappability	chr16	83157488	83164888	mapped
BL001337	chr16	84260500	84283300	High Signal Region	chr16	84057388	84080188	mapped
BL001338	chr16	84380600	84407600	High Signal Region	chr16	84177488	84204488	mapped
BL001339	chr16	84440100	84446000	High Signal Region	chr16	84236988	84242888	mapped
BL001340	chr16	85671600	85673000	High Signal Region	chr16	85468488	85469888	mapped
BL001341	chr16	85713500	85720100	High Signal Region	chr16	85510388	85516988	mapped
BL001342	chr16	86333000	86354300	High Signal Region	chr16	86129888	86151188	mapped
BL001343	chr16	86539500	86570300	High Signal Region	chr16	86336388	86367188	mapped
BL001344	chr16	86819800	86822100	High Signal Region	chr16	86616688	86618988	mapped
BL001345	chr16	87055400	87060300	High Signal Region	chr16	86852288	86857188	mapped
BL001346	chr16	87287400	87302500	Low Mappability	chr16	87084288	87099388	mapped
BL001347	chr16	87372300	87391700	Low Mappability	chr16	87169188	87188588	mapped
BL001348	chr16	88022900	88029900	High Signal Region	chr16	87819788	87826788	mapped
BL001349	chr16	88790600	88797900	Low Mappability	chr16	88587488	88594788	mapped
BL001350	chr16	88957900	88967800	High Signal Region	chr16	88754788	88764688	mapped
BL001351	chr16	89145200	89196100	Low Mappability	chr16	88942088	88992988	mapped
BL001352	chr16	89431800	89448400	Low Mappability	chr16	89228688	89245288	mapped
BL001353	chr16	89636000	89642900	High Signal Region	chr16	89432888	89439788	mapped
BL001354	chr16	89877500	89879700	High Signal Region	chr16	89674388	89676588	mapped
BL001355	chr16	90056200	90072300	Low Mappability	chr16	89853088	89869188	mapped
BL001356	chr16	90341200	90350100	Low Mappability	chr16	90138088	90146988	mapped
BL001357	chr16	91533700	91551800	High Signal Region	chr16	91330588	91348688	mapped
BL001358	chr16	92254500	92259400	Low Mappability	chr16	92051388	92056288	mapped
BL001359	chr16	93581500	93622800	High Signal Region	chr16	93378388	93419688	mapped
BL001360	chr16	93685800	93711200	High Signal Region	chr16	93482688	93508088	mapped
BL001361	chr16	93785700	93790200	High Signal Region	chr16	93582588	93587088	mapped
BL001362	chr16	93991400	93997900	High Signal Region	chr16	93788288	93798759	mapped
BL001363	chr16	94258100	94282000	Low Mappability	chr16	94058959	94082859	mapped
BL001364	chr16	95782000	95788900	High Signal Region	chr16	95583200	95590100	mapped
BL001365	chr16	95991000	96010400	Low Mappability	chr16	95792200	95811600	mapped
BL001366	chr16	97996400	98207700	High Signal Region				unmapped
BL001367	chr17	0	3039300	High Signal Region				unmapped
BL001368	chr17	3075400	3085400	High Signal Region	chr17	3125675	3135675	mapped
BL001369	chr17	3378900	3380800	High Signal Region	chr17	3429175	3431075	mapped
BL001370	chr17	5863900	5885100	High Signal Region	chr17	5914175	5935375	mapped
BL001371	chr17	6219100	6717500	High Signal Region	chr17	6269375	6984899	mapped
BL001372	chr17	6877300	7037900	High Signal Region	chr17	7144699	7305299	mapped
BL001373	chr17	7302300	7430200	High Signal Region	chr17	7569699	7697599	mapped
BL001374	chr17	7615300	7617200	High Signal Region	chr17	7834132	7836032	mapped
BL001375	chr17	7950200	8052300	High Signal Region	chr17	8169032	8271132	mapped
BL001376	chr17	11097900	11105100	High Signal Region	chr17	11316787	11323987	mapped
BL001377	chr17	13018500	13469100	High Signal Region	chr17	13237387	13689362	mapped
BL001378	chr17	13492200	13555800	High Signal Region	chr17	13712462	13776062	mapped
BL001379	chr17	13584800	13656200	High Signal Region	chr17	13805062	13876462	mapped
BL001380	chr17	14961200	15054300	Low Mappability	chr17	15181462	15274562	mapped
BL001381	chr17	20859400	20865200	High Signal Region	chr17	21079662	21085462	mapped
BL001382	chr17	23426600	23537000	High Signal Region	chr17	23645574	23755974	mapped
BL001383	chr17	23730600	23732500	High Signal Region	chr17	23949574	23951474	mapped
BL001384	chr17	24095300	24097300	High Signal Region	chr17	24314274	24316274	mapped
BL001385	chr17	29101000	29109600	High Signal Region	chr17	29319974	29328574	mapped
BL001386	chr17	31569500	31571400	High Signal Region	chr17	31788474	31790374	mapped
BL001387	chr17	35367400	35480300	Low Mappability	chr17	35586376	35791197	mapped
BL001388	chr17	36230300	36232500	High Signal Region	chr17	36541192	36543392	mapped
BL001389	chr17	38498200	38500800	High Signal Region	chr17	38809091	38811691	mapped
BL001390	chr17	39842000	39849700	High Signal Region	chr17	40152891	40160591	mapped
BL001391	chr17	40422500	40427000	High Signal Region	chr17	40733391	40737891	mapped
BL001392	chr17	50569500	50571400	High Signal Region	chr17	50876528	50878428	mapped
BL001393	chr17	53034300	53056100	High Signal Region	chr17	53341328	53363128	mapped
BL001394	chr17	53151500	53153500	High Signal Region	chr17	53458528	53460528	mapped
BL001395	chr17	53807400	53820300	High Signal Region	chr17	54114428	54127328	mapped
BL001396	chr17	54112300	54134200	High Signal Region	chr17	54419328	54441228	mapped
BL001397	chr17	57368400	57399900	High Signal Region	chr17	57675400	57706900	mapped
BL001398	chr17	62736600	62738500	High Signal Region	chr17	63043595	63045495	mapped
BL001399	chr17	66798500	66800400	High Signal Region	chr17	67105495	67107395	mapped
BL001400	chr17	67740400	67742500	High Signal Region	chr17	68047395	68049495	mapped
BL001401	chr17	70962200	70964800	High Signal Region	chr17	71269195	71271795	mapped
BL001402	chr17	82975900	82991600	High Signal Region	chr17	83283329	83299029	mapped
BL001403	chr17	84458800	84464500	Low Mappability	chr17	84766228	84771928	mapped
BL001404	chr17	85264100	85266000	High Signal Region	chr17	85571528	85573428	mapped
BL001405	chr17	93017000	93047400	High Signal Region	chr17	93324428	93354828	mapped
BL001406	chr17	93623500	93646700	High Signal Region	chr17	93930928	93954128	mapped
BL001407	chr17	94886200	94987200	High Signal Region				unmapped
BL001408	chr18	0	3063700	High Signal Region				unmapped
BL001409	chr18	3085500	3142600	High Signal Region	chr18	3085500	3142600	mapped
BL001410	chr18	3568100	3570100	Low Mappability	chr18	3568100	3570100	mapped
BL001411	chr18	3619800	3652100	Low Mappability	chr18	3619800	3652100	mapped
BL001412	chr18	3779700	3785600	High Signal Region	chr18	3779700	3785600	mapped
BL001413	chr18	3815100	3819300	High Signal Region	chr18	3815100	3819300	mapped
BL001414	chr18	3873200	3889000	High Signal Region	chr18	3873200	3889000	mapped
BL001415	chr18	4194700	4199900	High Signal Region	chr18	4194700	4199900	mapped
BL001416	chr18	4456700	4504600	High Signal Region	chr18	4456700	4504600	mapped
BL001417	chr18	4658000	4664400	Low Mappability	chr18	4658000	4664400	mapped
BL001418	chr18	4695200	4701800	Low Mappability	chr18	4695200	4701800	mapped
BL001419	chr18	5499400	5502000	Low Mappability	chr18	5499400	5502000	mapped
BL001420	chr18	5895900	5900400	Low Mappability	chr18	5895900	5900400	mapped
BL001421	chr18	6043700	6046600	Low Mappability	chr18	6043700	6046600	mapped
BL001422	chr18	6343100	6376400	Low Mappability	chr18	6343100	6376400	mapped
BL001423	chr18	6663800	6669200	High Signal Region	chr18	6663800	6669200	mapped
BL001424	chr18	6796200	6803600	Low Mappability	chr18	6796200	6803600	mapped
BL001425	chr18	6853600	6868500	Low Mappability	chr18	6853600	6868500	mapped
BL001426	chr18	7032800	7035500	High Signal Region	chr18	7032800	7035500	mapped
BL001427	chr18	7527500	7534800	High Signal Region	chr18	7527500	7534800	mapped
BL001428	chr18	7782300	7798400	High Signal Region	chr18	7782300	7798400	mapped
BL001429	chr18	7998000	8018800	Low Mappability	chr18	7998000	8018800	mapped
BL001430	chr18	8164900	8183000	High Signal Region	chr18	8164900	8183000	mapped
BL001431	chr18	8243000	8271800	High Signal Region	chr18	8243000	8271800	mapped
BL001432	chr18	8292000	8294000	Low Mappability	chr18	8292000	8294000	mapped
BL001433	chr18	8721900	8747000	High Signal Region	chr18	8721900	8747000	mapped
BL001434	chr18	9095200	9127300	High Signal Region	chr18	9095200	9127300	mapped
BL001435	chr18	9248500	9269200	Low Mappability	chr18	9248500	9269200	mapped
BL001436	chr18	9420000	9426100	High Signal Region	chr18	9420000	9426100	mapped
BL001437	chr18	9890700	9915900	High Signal Region	chr18	9890700	9915900	mapped
BL001438	chr18	11168900	11192100	High Signal Region	chr18	11168900	11192100	mapped
BL001439	chr18	11247700	11293200	High Signal Region	chr18	11247700	11293200	mapped
BL001440	chr18	11626000	11648000	Low Mappability	chr18	11759057	11781057	mapped
BL001441	chr18	12945100	12956300	High Signal Region	chr18	13078157	13089357	mapped
BL001442	chr18	13030000	13041900	High Signal Region	chr18	13163057	13174957	mapped
BL001443	chr18	13161400	13180500	High Signal Region	chr18	13294457	13313557	mapped
BL001444	chr18	13241200	13251100	Low Mappability	chr18	13374257	13384157	mapped
BL001445	chr18	13296400	13300000	High Signal Region	chr18	13429457	13433057	mapped
BL001446	chr18	13513200	13517200	High Signal Region	chr18	13646257	13650257	mapped
BL001447	chr18	14732900	14739600	Low Mappability	chr18	14865957	14872657	mapped
BL001448	chr18	15225500	15232800	High Signal Region	chr18	15358557	15365857	mapped
BL001449	chr18	15366900	15382100	High Signal Region	chr18	15499957	15515157	mapped
BL001450	chr18	15695100	15737600	High Signal Region	chr18	15828157	15870657	mapped
BL001451	chr18	16283100	16288900	High Signal Region	chr18	16416157	16421957	mapped
BL001452	chr18	16988600	17013600	Low Mappability	chr18	17121657	17146657	mapped
BL001453	chr18	17116100	17119600	High Signal Region	chr18	17249157	17252657	mapped
BL001454	chr18	17346100	17352400	High Signal Region	chr18	17479157	17485457	mapped
BL001455	chr18	17425100	17480600	High Signal Region	chr18	17558157	17613657	mapped
BL001456	chr18	17513300	17517900	High Signal Region	chr18	17646357	17650957	mapped
BL001457	chr18	17541300	17559000	High Signal Region	chr18	17674357	17692057	mapped
BL001458	chr18	17593300	17598500	High Signal Region	chr18	17726357	17731557	mapped
BL001459	chr18	17938300	17951600	Low Mappability	chr18	18071357	18084657	mapped
BL001460	chr18	18816600	18823800	High Signal Region	chr18	18949657	18956857	mapped
BL001461	chr18	18916300	18917900	High Signal Region	chr18	19049357	19050957	mapped
BL001462	chr18	18976900	18992400	High Signal Region	chr18	19109957	19125457	mapped
BL001463	chr18	19240600	19289100	High Signal Region	chr18	19373657	19422157	mapped
