gene_symbol	gene_id	definition	selection_source	chrom	tss	strand	transcript_id	transcript_name	transcript_support_level	tags	n_annotated_transcripts
Cops7b	ENSMUSG00000026240.13	appris_principal	APPRIS_principal	chr1	86510625	+	ENSMUST00000121534.8	Cops7b-202	5	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Cops7b	ENSMUSG00000026240.13	legacy_most5_basic	legacy_most5_basic	chr1	86510625	+	ENSMUST00000121534.8	Cops7b-202	5	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Cops8	ENSMUSG00000034432.12	ensembl_canonical	Ensembl_canonical	chr1	90530702	+	ENSMUST00000036153.12	Cops8-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	9
Cops8	ENSMUSG00000034432.12	appris_principal	APPRIS_principal	chr1	90530702	+	ENSMUST00000036153.12	Cops8-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	9
Cops8	ENSMUSG00000034432.12	legacy_most5_basic	legacy_most5_basic	chr1	90530702	+	ENSMUST00000036153.12	Cops8-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	9
Cops9	ENSMUSG00000073616.11	ensembl_canonical	Ensembl_canonical	chr1	92568285	-	ENSMUST00000112999.8	Cops9-202	3	basic;Ensembl_canonical	5
Cops9	ENSMUSG00000073616.11	appris_principal	APPRIS_principal	chr1	92569706	-	ENSMUST00000097642.4	Cops9-201	1	basic;appris_principal_1;CCDS	5
Cops9	ENSMUSG00000073616.11	legacy_most5_basic	legacy_most5_basic	chr1	92569706	-	ENSMUST00000097642.4	Cops9-201	1	basic;appris_principal_1;CCDS	5
Copz1	ENSMUSG00000060992.10	ensembl_canonical	Ensembl_canonical	chr15	103181336	+	ENSMUST00000100162.5	Copz1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Copz1	ENSMUSG00000060992.10	appris_principal	APPRIS_principal	chr15	103181336	+	ENSMUST00000100162.5	Copz1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Copz1	ENSMUSG00000060992.10	legacy_most5_basic	legacy_most5_basic	chr15	103181336	+	ENSMUST00000100162.5	Copz1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Copz2	ENSMUSG00000018672.16	ensembl_canonical	Ensembl_canonical	chr11	96740701	+	ENSMUST00000018816.14	Copz2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Copz2	ENSMUSG00000018672.16	appris_principal	APPRIS_principal	chr11	96740701	+	ENSMUST00000018816.14	Copz2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Copz2	ENSMUSG00000018672.16	legacy_most5_basic	legacy_most5_basic	chr11	96740701	+	ENSMUST00000018816.14	Copz2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Coq10a	ENSMUSG00000039914.7	ensembl_canonical	Ensembl_canonical	chr10	128204822	-	ENSMUST00000043211.7	Coq10a-201	5	inferred_exon_combination;basic;Ensembl_canonical;CCDS	7
Coq10a	ENSMUSG00000039914.7	appris_principal	APPRIS_principal	chr10	128204865	-	ENSMUST00000220227.2	Coq10a-207	5	inferred_exon_combination;basic;appris_principal_1	7
Coq10a	ENSMUSG00000039914.7	legacy_most5_basic	legacy_most5_basic	chr10	128204865	-	ENSMUST00000220227.2	Coq10a-207	5	inferred_exon_combination;basic;appris_principal_1	7
Coq10b	ENSMUSG00000025981.14	ensembl_canonical	Ensembl_canonical	chr1	55091928	+	ENSMUST00000027125.7	Coq10b-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Coq10b	ENSMUSG00000025981.14	appris_principal	APPRIS_principal	chr1	55091928	+	ENSMUST00000027125.7	Coq10b-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Coq10b	ENSMUSG00000025981.14	legacy_most5_basic	legacy_most5_basic	chr1	55091928	+	ENSMUST00000027125.7	Coq10b-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Coq2	ENSMUSG00000029319.9	ensembl_canonical	Ensembl_canonical	chr5	100822149	-	ENSMUST00000031262.9	Coq2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Coq2	ENSMUSG00000029319.9	appris_principal	APPRIS_principal	chr5	100822149	-	ENSMUST00000031262.9	Coq2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Coq2	ENSMUSG00000029319.9	legacy_most5_basic	legacy_most5_basic	chr5	100822149	-	ENSMUST00000031262.9	Coq2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Coq3	ENSMUSG00000028247.3	ensembl_canonical	Ensembl_canonical	chr4	21879672	+	ENSMUST00000029909.3	Coq3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Coq3	ENSMUSG00000028247.3	appris_principal	APPRIS_principal	chr4	21879672	+	ENSMUST00000029909.3	Coq3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Coq3	ENSMUSG00000028247.3	legacy_most5_basic	legacy_most5_basic	chr4	21879672	+	ENSMUST00000029909.3	Coq3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Coq4	ENSMUSG00000026798.11	ensembl_canonical	Ensembl_canonical	chr2	29678270	+	ENSMUST00000028137.10	Coq4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Coq4	ENSMUSG00000026798.11	appris_principal	APPRIS_principal	chr2	29678270	+	ENSMUST00000028137.10	Coq4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Coq4	ENSMUSG00000026798.11	legacy_most5_basic	legacy_most5_basic	chr2	29678270	+	ENSMUST00000028137.10	Coq4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Coq5	ENSMUSG00000041733.11	ensembl_canonical	Ensembl_canonical	chr5	115417724	+	ENSMUST00000040421.11	Coq5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Coq5	ENSMUSG00000041733.11	appris_principal	APPRIS_principal	chr5	115417724	+	ENSMUST00000040421.11	Coq5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Coq5	ENSMUSG00000041733.11	legacy_most5_basic	legacy_most5_basic	chr5	115417724	+	ENSMUST00000040421.11	Coq5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Coq6	ENSMUSG00000021235.14	ensembl_canonical	Ensembl_canonical	chr12	84408430	+	ENSMUST00000110276.8	Coq6-202	5	basic;Ensembl_canonical;appris_principal_1;CCDS	11
Coq6	ENSMUSG00000021235.14	appris_principal	APPRIS_principal	chr12	84408430	+	ENSMUST00000110276.8	Coq6-202	5	basic;Ensembl_canonical;appris_principal_1;CCDS	11
Coq6	ENSMUSG00000021235.14	legacy_most5_basic	legacy_most5_basic	chr12	84408430	+	ENSMUST00000110276.8	Coq6-202	5	basic;Ensembl_canonical;appris_principal_1;CCDS	11
Coq7	ENSMUSG00000030652.12	ensembl_canonical	Ensembl_canonical	chr7	118132523	-	ENSMUST00000098090.10	Coq7-202	1	basic;Ensembl_canonical;exp_conf;CCDS	5
Coq7	ENSMUSG00000030652.12	appris_principal	APPRIS_principal	chr7	118132578	-	ENSMUST00000032887.4	Coq7-201	1	basic;appris_principal_1;CCDS	5
Coq7	ENSMUSG00000030652.12	legacy_most5_basic	legacy_most5_basic	chr7	118132578	-	ENSMUST00000032887.4	Coq7-201	1	basic;appris_principal_1;CCDS	5
Coq8a	ENSMUSG00000026489.14	ensembl_canonical	Ensembl_canonical	chr1	180023584	-	ENSMUST00000027766.13	Coq8a-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	17
Coq8a	ENSMUSG00000026489.14	appris_principal	APPRIS_principal	chr1	180023584	-	ENSMUST00000027766.13	Coq8a-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	17
Coq8a	ENSMUSG00000026489.14	legacy_most5_basic	legacy_most5_basic	chr1	180023584	-	ENSMUST00000027766.13	Coq8a-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	17
Coq8b	ENSMUSG00000003762.14	ensembl_canonical	Ensembl_canonical	chr7	26932637	+	ENSMUST00000108378.10	Coq8b-202	1	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	7
Coq8b	ENSMUSG00000003762.14	appris_principal	APPRIS_principal	chr7	26932637	+	ENSMUST00000108378.10	Coq8b-202	1	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	7
Coq8b	ENSMUSG00000003762.14	legacy_most5_basic	legacy_most5_basic	chr7	26932447	+	ENSMUST00000003860.13	Coq8b-201	1	basic;appris_principal_1;CCDS	7
Coq9	ENSMUSG00000031782.16	ensembl_canonical	Ensembl_canonical	chr8	95564948	+	ENSMUST00000034234.15	Coq9-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	9
Coq9	ENSMUSG00000031782.16	appris_principal	APPRIS_principal	chr8	95564948	+	ENSMUST00000034234.15	Coq9-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	9
Coq9	ENSMUSG00000031782.16	legacy_most5_basic	legacy_most5_basic	chr8	95564948	+	ENSMUST00000034234.15	Coq9-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	9
Corin	ENSMUSG00000005220.11	ensembl_canonical	Ensembl_canonical	chr5	72661550	-	ENSMUST00000005352.10	Corin-201	1	basic;Ensembl_canonical;appris_principal_2;CCDS	7
Corin	ENSMUSG00000005220.11	appris_principal	APPRIS_principal	chr5	72661550	-	ENSMUST00000005352.10	Corin-201	1	basic;Ensembl_canonical;appris_principal_2;CCDS	7
Corin	ENSMUSG00000005220.11	legacy_most5_basic	legacy_most5_basic	chr5	72661815	-	ENSMUST00000167460.9	Corin-202	1	basic;appris_alternative_2;CCDS	7
Coro1a	ENSMUSG00000030707.16	ensembl_canonical	Ensembl_canonical	chr7	126303391	-	ENSMUST00000106364.8	Coro1a-202	1	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	12
Coro1a	ENSMUSG00000030707.16	appris_principal	APPRIS_principal	chr7	126303391	-	ENSMUST00000106364.8	Coro1a-202	1	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	12
Coro1a	ENSMUSG00000030707.16	legacy_most5_basic	legacy_most5_basic	chr7	126303987	-	ENSMUST00000032949.14	Coro1a-201	1	basic;appris_principal_1;CCDS	12
Coro1b	ENSMUSG00000024835.16	ensembl_canonical	Ensembl_canonical	chr19	4198617	+	ENSMUST00000008893.9	Coro1b-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	14
Coro1b	ENSMUSG00000024835.16	appris_principal	APPRIS_principal	chr19	4198617	+	ENSMUST00000008893.9	Coro1b-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	14
Coro1b	ENSMUSG00000024835.16	legacy_most5_basic	legacy_most5_basic	chr19	4198617	+	ENSMUST00000008893.9	Coro1b-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	14
Coro1c	ENSMUSG00000004530.13	ensembl_canonical	Ensembl_canonical	chr5	114046818	-	ENSMUST00000004646.13	Coro1c-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	11
Coro1c	ENSMUSG00000004530.13	appris_principal	APPRIS_principal	chr5	114046818	-	ENSMUST00000004646.13	Coro1c-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	11
Coro1c	ENSMUSG00000004530.13	legacy_most5_basic	legacy_most5_basic	chr5	114046818	-	ENSMUST00000004646.13	Coro1c-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	11
Coro2a	ENSMUSG00000028337.15	ensembl_canonical	Ensembl_canonical	chr4	46566457	-	ENSMUST00000107757.8	Coro2a-203	1	basic;Ensembl_canonical;CCDS	7
Coro2a	ENSMUSG00000028337.15	appris_principal	APPRIS_principal	chr4	46602201	-	ENSMUST00000107756.4	Coro2a-202	1	basic;appris_principal_1;CCDS	7
Coro2a	ENSMUSG00000028337.15	legacy_most5_basic	legacy_most5_basic	chr4	46602201	-	ENSMUST00000107756.4	Coro2a-202	1	basic;appris_principal_1;CCDS	7
Coro2b	ENSMUSG00000041729.16	ensembl_canonical	Ensembl_canonical	chr9	62444325	-	ENSMUST00000048043.12	Coro2b-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Coro2b	ENSMUSG00000041729.16	appris_principal	APPRIS_principal	chr9	62444325	-	ENSMUST00000048043.12	Coro2b-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Coro2b	ENSMUSG00000041729.16	legacy_most5_basic	legacy_most5_basic	chr9	62444325	-	ENSMUST00000048043.12	Coro2b-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Coro6	ENSMUSG00000020836.16	ensembl_canonical	Ensembl_canonical	chr11	77353236	+	ENSMUST00000102493.8	Coro6-204	5	basic;Ensembl_canonical;appris_alternative_1;CCDS	6
Coro6	ENSMUSG00000020836.16	appris_principal	APPRIS_principal	chr11	77354736	+	ENSMUST00000021190.9	Coro6-201	1	basic;appris_principal_5;CCDS	6
Coro6	ENSMUSG00000020836.16	legacy_most5_basic	legacy_most5_basic	chr11	77353236	+	ENSMUST00000102493.8	Coro6-204	5	basic;Ensembl_canonical;appris_alternative_1;CCDS	6
Coro7	ENSMUSG00000039637.16	ensembl_canonical	Ensembl_canonical	chr16	4497640	-	ENSMUST00000038552.13	Coro7-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	12
Coro7	ENSMUSG00000039637.16	appris_principal	APPRIS_principal	chr16	4497640	-	ENSMUST00000038552.13	Coro7-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	12
Coro7	ENSMUSG00000039637.16	legacy_most5_basic	legacy_most5_basic	chr16	4497640	-	ENSMUST00000038552.13	Coro7-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	12
Cort	ENSMUSG00000028971.5	ensembl_canonical	Ensembl_canonical	chr4	149211219	-	ENSMUST00000030815.3	Cort-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Cort	ENSMUSG00000028971.5	appris_principal	APPRIS_principal	chr4	149211219	-	ENSMUST00000030815.3	Cort-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Cort	ENSMUSG00000028971.5	legacy_most5_basic	legacy_most5_basic	chr4	149211219	-	ENSMUST00000030815.3	Cort-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Cotl1	ENSMUSG00000031827.14	ensembl_canonical	Ensembl_canonical	chr8	120567282	-	ENSMUST00000034285.14	Cotl1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Cotl1	ENSMUSG00000031827.14	appris_principal	APPRIS_principal	chr8	120567282	-	ENSMUST00000034285.14	Cotl1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Cotl1	ENSMUSG00000031827.14	legacy_most5_basic	legacy_most5_basic	chr8	120567282	-	ENSMUST00000034285.14	Cotl1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Cox10	ENSMUSG00000042148.9	ensembl_canonical	Ensembl_canonical	chr11	63970291	-	ENSMUST00000049091.9	Cox10-201	1	mRNA_end_NF;basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox10	ENSMUSG00000042148.9	appris_principal	APPRIS_principal	chr11	63970291	-	ENSMUST00000049091.9	Cox10-201	1	mRNA_end_NF;basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox10	ENSMUSG00000042148.9	legacy_most5_basic	legacy_most5_basic	chr11	63970291	-	ENSMUST00000049091.9	Cox10-201	1	mRNA_end_NF;basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox11	ENSMUSG00000020544.15	ensembl_canonical	Ensembl_canonical	chr11	90528998	+	ENSMUST00000020851.15	Cox11-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox11	ENSMUSG00000020544.15	appris_principal	APPRIS_principal	chr11	90528998	+	ENSMUST00000020851.15	Cox11-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox11	ENSMUSG00000020544.15	legacy_most5_basic	legacy_most5_basic	chr11	90528998	+	ENSMUST00000020851.15	Cox11-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox14	ENSMUSG00000023020.4	ensembl_canonical	Ensembl_canonical	chr15	99623527	+	ENSMUST00000023761.4	Cox14-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox14	ENSMUSG00000023020.4	appris_principal	APPRIS_principal	chr15	99623527	+	ENSMUST00000023761.4	Cox14-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox14	ENSMUSG00000023020.4	legacy_most5_basic	legacy_most5_basic	chr15	99623527	+	ENSMUST00000023761.4	Cox14-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox15	ENSMUSG00000040018.10	ensembl_canonical	Ensembl_canonical	chr19	43741438	-	ENSMUST00000045562.6	Cox15-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox15	ENSMUSG00000040018.10	appris_principal	APPRIS_principal	chr19	43741438	-	ENSMUST00000045562.6	Cox15-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox15	ENSMUSG00000040018.10	legacy_most5_basic	legacy_most5_basic	chr19	43741438	-	ENSMUST00000045562.6	Cox15-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox16	ENSMUSG00000091803.8	ensembl_canonical	Ensembl_canonical	chr12	81531893	-	ENSMUST00000002757.11	Cox16-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	9
Cox16	ENSMUSG00000091803.8	appris_principal	APPRIS_principal	chr12	81531893	-	ENSMUST00000002757.11	Cox16-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	9
Cox16	ENSMUSG00000091803.8	legacy_most5_basic	legacy_most5_basic	chr12	81531893	-	ENSMUST00000002757.11	Cox16-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	9
Cox17	ENSMUSG00000046516.12	ensembl_canonical	Ensembl_canonical	chr16	38167383	+	ENSMUST00000120495.2	Cox17-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Cox17	ENSMUSG00000046516.12	appris_principal	APPRIS_principal	chr16	38167383	+	ENSMUST00000120495.2	Cox17-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Cox17	ENSMUSG00000046516.12	legacy_most5_basic	legacy_most5_basic	chr16	38167352	+	ENSMUST00000050273.9	Cox17-201	1	basic;appris_principal_1;CCDS	7
Cox18	ENSMUSG00000035505.15	ensembl_canonical	Ensembl_canonical	chr5	90371830	-	ENSMUST00000118816.6	Cox18-202	1	basic;Ensembl_canonical;appris_alternative_1;CCDS	7
Cox18	ENSMUSG00000035505.15	appris_principal	APPRIS_principal	chr5	90371859	-	ENSMUST00000048363.10	Cox18-201	1	basic;appris_principal_4;CCDS	7
Cox18	ENSMUSG00000035505.15	legacy_most5_basic	legacy_most5_basic	chr5	90371859	-	ENSMUST00000048363.10	Cox18-201	1	basic;appris_principal_4;CCDS	7
Cox19	ENSMUSG00000045438.13	ensembl_canonical	Ensembl_canonical	chr5	139330987	-	ENSMUST00000049630.13	Cox19-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Cox19	ENSMUSG00000045438.13	appris_principal	APPRIS_principal	chr5	139330987	-	ENSMUST00000049630.13	Cox19-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Cox19	ENSMUSG00000045438.13	legacy_most5_basic	legacy_most5_basic	chr5	139337172	-	ENSMUST00000198966.5	Cox19-207	3	basic	7
Cox20	ENSMUSG00000026500.7	ensembl_canonical	Ensembl_canonical	chr1	178146694	+	ENSMUST00000027781.7	Cox20-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox20	ENSMUSG00000026500.7	appris_principal	APPRIS_principal	chr1	178146694	+	ENSMUST00000027781.7	Cox20-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox20	ENSMUSG00000026500.7	legacy_most5_basic	legacy_most5_basic	chr1	178146694	+	ENSMUST00000027781.7	Cox20-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox4i1	ENSMUSG00000031818.13	ensembl_canonical	Ensembl_canonical	chr8	121394960	+	ENSMUST00000181586.8	Cox4i1-205	1	alternative_3_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	7
Cox4i1	ENSMUSG00000031818.13	appris_principal	APPRIS_principal	chr8	121394960	+	ENSMUST00000181586.8	Cox4i1-205	1	alternative_3_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	7
Cox4i1	ENSMUSG00000031818.13	legacy_most5_basic	legacy_most5_basic	chr8	121394960	+	ENSMUST00000034276.13	Cox4i1-201	1	basic;appris_principal_1;CCDS	7
Cox4i2	ENSMUSG00000009876.14	ensembl_canonical	Ensembl_canonical	chr2	152597013	+	ENSMUST00000109821.2	Cox4i2-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox4i2	ENSMUSG00000009876.14	appris_principal	APPRIS_principal	chr2	152597013	+	ENSMUST00000109821.2	Cox4i2-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Cox4i2	ENSMUSG00000009876.14	legacy_most5_basic	legacy_most5_basic	chr2	152596092	+	ENSMUST00000010020.12	Cox4i2-201	1	basic;appris_principal_1;CCDS	2
Cox5a	ENSMUSG00000000088.8	ensembl_canonical	Ensembl_canonical	chr9	57428561	+	ENSMUST00000000090.8	Cox5a-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Cox5a	ENSMUSG00000000088.8	appris_principal	APPRIS_principal	chr9	57428561	+	ENSMUST00000000090.8	Cox5a-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Cox5a	ENSMUSG00000000088.8	legacy_most5_basic	legacy_most5_basic	chr9	57428561	+	ENSMUST00000000090.8	Cox5a-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Cox5b	ENSMUSG00000061518.12	ensembl_canonical	Ensembl_canonical	chr1	36730564	+	ENSMUST00000193210.6	Cox5b-204	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Cox5b	ENSMUSG00000061518.12	appris_principal	APPRIS_principal	chr1	36730564	+	ENSMUST00000193210.6	Cox5b-204	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Cox5b	ENSMUSG00000061518.12	legacy_most5_basic	legacy_most5_basic	chr1	36730529	+	ENSMUST00000081180.7	Cox5b-201	5	RNA_Seq_supported_partial;basic	6
Cox5b-ps	ENSMUSG00000079941.3	ensembl_canonical	Ensembl_canonical	chr13	21685615	-	ENSMUST00000044043.4	Cox5b-ps-201	NA	basic;Ensembl_canonical;appris_principal_1	1
Cox5b-ps	ENSMUSG00000079941.3	appris_principal	APPRIS_principal	chr13	21685615	-	ENSMUST00000044043.4	Cox5b-ps-201	NA	basic;Ensembl_canonical;appris_principal_1	1
Cox5b-ps	ENSMUSG00000079941.3	legacy_most5_basic	legacy_most5_basic	chr13	21685615	-	ENSMUST00000044043.4	Cox5b-ps-201	NA	basic;Ensembl_canonical;appris_principal_1	1
Cox6a1	ENSMUSG00000041697.10	ensembl_canonical	Ensembl_canonical	chr5	115487039	-	ENSMUST00000040154.10	Cox6a1-201	1	upstream_ATG;basic;Ensembl_canonical;appris_principal_1	2
Cox6a1	ENSMUSG00000041697.10	appris_principal	APPRIS_principal	chr5	115487039	-	ENSMUST00000040154.10	Cox6a1-201	1	upstream_ATG;basic;Ensembl_canonical;appris_principal_1	2
Cox6a1	ENSMUSG00000041697.10	legacy_most5_basic	legacy_most5_basic	chr5	115487039	-	ENSMUST00000040154.10	Cox6a1-201	1	upstream_ATG;basic;Ensembl_canonical;appris_principal_1	2
Cox6a2	ENSMUSG00000030785.9	ensembl_canonical	Ensembl_canonical	chr7	127805558	-	ENSMUST00000033049.9	Cox6a2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Cox6a2	ENSMUSG00000030785.9	appris_principal	APPRIS_principal	chr7	127805558	-	ENSMUST00000033049.9	Cox6a2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Cox6a2	ENSMUSG00000030785.9	legacy_most5_basic	legacy_most5_basic	chr7	127805558	-	ENSMUST00000033049.9	Cox6a2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Cox6b1	ENSMUSG00000036751.8	ensembl_canonical	Ensembl_canonical	chr7	30325575	-	ENSMUST00000075738.6	Cox6b1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Cox6b1	ENSMUSG00000036751.8	appris_principal	APPRIS_principal	chr7	30325575	-	ENSMUST00000075738.6	Cox6b1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Cox6b1	ENSMUSG00000036751.8	legacy_most5_basic	legacy_most5_basic	chr7	30325575	-	ENSMUST00000075738.6	Cox6b1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Cox6b2	ENSMUSG00000051811.15	ensembl_canonical	Ensembl_canonical	chr7	4756000	-	ENSMUST00000182173.2	Cox6b2-204	2	basic;Ensembl_canonical	9
Cox6b2	ENSMUSG00000051811.15	appris_principal	APPRIS_principal	chr7	4756092	-	ENSMUST00000063324.14	Cox6b2-201	1	basic;appris_principal_1;CCDS	9
Cox6b2	ENSMUSG00000051811.15	legacy_most5_basic	legacy_most5_basic	chr7	4756092	-	ENSMUST00000063324.14	Cox6b2-201	1	basic;appris_principal_1;CCDS	9
Cox6c	ENSMUSG00000014313.16	ensembl_canonical	Ensembl_canonical	chr15	35937790	-	ENSMUST00000153512.2	Cox6c-203	2	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	6
Cox6c	ENSMUSG00000014313.16	appris_principal	APPRIS_principal	chr15	35937790	-	ENSMUST00000153512.2	Cox6c-203	2	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	6
