mouse_symbol	human_symbol	gene_id	transcript_id	tss	strand	cas	represented_systems	context	promoter_midpoint_accessible	promoter_any_peak_overlap	protospacers_total_passing	protospacers_fully_in_peak	protospacers_any_peak_overlap	targetable
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	False	False	3	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	False	False	3	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	False	False	3	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	False	False	2	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	False	False	2	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	False	False	2	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	False	False	2	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	False	False	24	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	False	False	24	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	False	False	24	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	False	False	24	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	False	False	23	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	False	False	23	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	CjCas9_NNNVRYM	MiniCAFE	H1_rest	False	False	23	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	False	False	23	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	False	False	23	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	False	False	23	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	False	False	23	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	False	False	23	0	0	False
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	True	True	4	2	3	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	4	4	4	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	4	4	4	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	False	True	4	1	1	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	True	True	8	2	3	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	8	3	6	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	8	8	8	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	False	True	8	2	2	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	True	True	67	36	38	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	67	40	48	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	67	62	66	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	False	True	67	27	31	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	True	True	45	19	23	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	45	28	31	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	45	39	44	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	False	True	45	13	13	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	True	True	59	29	35	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	59	37	38	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	59	53	59	True
Spi1	SPI1	ENSG00000066336.7	ENST00000378538.3	47400126	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	False	True	59	13	22	True
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	False	True	0	0	0	False
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	False	True	0	0	0	False
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	False	True	0	0	0	False
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	False	False	0	0	0	False
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	False	True	5	4	4	True
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	False	True	5	0	1	False
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	False	True	5	1	2	True
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	False	False	5	0	0	False
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	False	True	66	31	33	True
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	False	True	66	0	6	False
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	False	True	66	9	18	True
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	False	False	66	0	0	False
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	False	True	42	14	17	True
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	False	True	42	0	2	False
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	False	True	42	4	8	True
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	False	False	42	0	0	False
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	False	True	42	17	18	True
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	False	True	42	0	3	False
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	False	True	42	4	10	True
Sqstm1	SQSTM1	ENSG00000161011.15	ENST00000389805.4	179247758	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	False	False	42	0	0	False
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	False	True	4	3	3	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	False	True	4	3	4	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	4	4	4	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	4	4	4	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	False	True	5	3	4	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	False	True	5	4	5	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	5	5	5	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	5	5	5	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	False	True	45	20	25	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	False	True	45	26	30	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	45	45	45	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	45	45	45	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	False	True	26	15	19	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	False	True	26	17	19	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	26	26	26	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	26	26	26	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	False	True	33	21	23	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	False	True	33	23	28	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	33	33	33	True
Tet2	TET2	ENSG00000168769.8	ENST00000540549.1	106067449	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	33	33	33	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	True	True	3	3	3	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	3	3	3	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	3	3	3	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	3	3	3	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	True	True	6	6	6	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	6	6	6	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	6	6	6	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	6	6	6	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	True	True	51	51	51	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	51	51	51	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	51	51	51	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	51	51	51	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	True	True	42	42	42	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	42	42	42	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	42	42	42	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	42	42	42	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	True	True	43	43	43	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	43	43	43	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	43	43	43	True
Tfe3	TFE3	ENSG00000068323.12	ENST00000315869.7	48901011	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	43	43	43	True
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	False	False	4	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	False	False	4	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	False	False	4	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	False	False	4	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	False	False	9	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	False	False	9	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	False	False	9	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	False	False	9	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	False	False	60	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	False	False	60	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	False	False	60	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	False	False	60	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	False	False	43	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	False	False	43	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	CjCas9_NNNVRYM	MiniCAFE	H1_rest	False	False	43	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	False	False	43	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	False	False	50	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	False	False	50	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	False	False	50	0	0	False
Tfeb	TFEB	ENSG00000112561.13	ENST00000403298.4	41703996	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	False	False	50	0	0	False
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	True	True	0	0	0	False
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	0	0	0	False
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	0	0	0	False
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	0	0	0	False
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	True	True	5	3	4	True
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	5	4	4	True
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	5	4	4	True
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	5	4	5	True
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	True	True	45	35	40	True
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	45	37	40	True
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	45	36	40	True
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	45	40	42	True
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	True	True	22	19	21	True
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	22	20	21	True
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	22	19	21	True
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	22	20	22	True
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	True	True	22	13	17	True
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	22	17	18	True
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	22	13	17	True
Tgfb1	TGFB1	ENSG00000105329.5	ENST00000221930.5	41859815	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	22	17	22	True
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	False	False	1	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	False	False	1	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	False	False	1	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	False	False	1	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	False	False	7	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	False	False	7	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	False	False	7	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	False	False	7	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	False	False	56	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	False	False	56	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	False	False	56	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	False	False	56	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	False	False	38	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	False	False	38	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	CjCas9_NNNVRYM	MiniCAFE	H1_rest	False	False	38	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	False	False	38	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	False	False	59	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	False	False	59	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	False	False	59	0	0	False
Tmem119	TMEM119	ENSG00000183160.8	ENST00000392806.3	108991899	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	False	False	59	0	0	False
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	False	False	4	0	0	False
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	False	True	4	1	1	True
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	4	1	2	True
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	False	True	4	1	1	True
Tnf	TNF	ENSG00000232810.3	ENST00000449264.2	31543343	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	False	False	9	0	0	False
